"YEAR","MONTH","DAY_OF_MONTH","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","AIR_TIME","FLIGHTS","DISTANCE",
2020,5,3,2020-05-03,"DL","N346NB","SFO","San Francisco, CA","LAX","Los Angeles, CA","1700","1653",-7.00,"1825","1811",-14.00,51.00,1.00,337.00,
2020,5,3,2020-05-03,"DL","N375DA","LAX","Los Angeles, CA","DEN","Denver, CO","1045","1035",-10.00,"1356","1338",-18.00,106.00,1.00,862.00,
2020,5,3,2020-05-03,"DL","N109DU","SFO","San Francisco, CA","SEA","Seattle, WA","1745","1736",-9.00,"1951","1922",-29.00,95.00,1.00,679.00,
2020,5,3,2020-05-03,"DL","N3749D","SMF","Sacramento, CA","ATL","Atlanta, GA","0655","0652",-3.00,"1421","1405",-16.00,235.00,1.00,2092.00,
2020,5,3,2020-05-03,"DL","N106DU","SLC","Salt Lake City, UT","SMF","Sacramento, CA","2045","2041",-4.00,"2119","2130",11.00,86.00,1.00,532.00,
2020,5,3,2020-05-03,"DL","N113DQ","SLC","Salt Lake City, UT","SJC","San Jose, CA","2034","2032",-2.00,"2118","2130",12.00,102.00,1.00,584.00,
2020,5,3,2020-05-03,"DL","N123DQ","SFO","San Francisco, CA","SLC","Salt Lake City, UT","1325","1322",-3.00,"1615","1559",-16.00,76.00,1.00,599.00,
2020,5,3,2020-05-03,"DL","N123DQ","SLC","Salt Lake City, UT","SFO","San Francisco, CA","1110","1105",-5.00,"1211","1211",0.00,110.00,1.00,599.00,
2020,5,3,2020-05-03,"DL","N375DA","DEN","Denver, CO","LAX","Los Angeles, CA","1520","1515",-5.00,"1640","1643",3.00,133.00,1.00,862.00,
2020,5,3,2020-05-03,"DL","N704X","JFK","New York, NY","LAX","Los Angeles, CA","0800","0756",-4.00,"1056","1052",-4.00,338.00,1.00,2475.00,
2020,5,3,2020-05-03,"DL","N108DQ","SJC","San Jose, CA","SLC","Salt Lake City, UT","1645","1637",-8.00,"1929","1911",-18.00,77.00,1.00,584.00,
2020,5,3,2020-05-03,"DL","N108DQ","SLC","Salt Lake City, UT","SJC","San Jose, CA","1515","1508",-7.00,"1557","1605",8.00,97.00,1.00,584.00,
2020,5,3,2020-05-03,"DL","N823DX","LAX","Los Angeles, CA","KOA","Kona, HI","1615","1604",-11.00,"1847","1832",-15.00,311.00,1.00,2504.00,
2020,5,3,2020-05-03,"DL","N3755D","SEA","Seattle, WA","LAX","Los Angeles, CA","0735","0727",-8.00,"1010","0954",-16.00,129.00,1.00,954.00,
2020,5,3,2020-05-03,"DL","N355NB","LAX","Los Angeles, CA","PDX","Portland, OR","0810","0806",-4.00,"1021","1017",-4.00,118.00,1.00,834.00,
2020,5,3,2020-05-03,"DL","N355NB","PDX","Portland, OR","LAX","Los Angeles, CA","1700","1657",-3.00,"1905","1858",-7.00,108.00,1.00,834.00,
2020,5,3,2020-05-03,"DL","N324DX","ATL","Atlanta, GA","LAX","Los Angeles, CA","1540","1535",-5.00,"1724","1706",-18.00,255.00,1.00,1947.00,
2020,5,3,2020-05-03,"DL","N354NB","SEA","Seattle, WA","SAN","San Diego, CA","1845","1840",-5.00,"2118","2119",1.00,131.00,1.00,1050.00,
2020,5,3,2020-05-03,"DL","N3755D","LAX","Los Angeles, CA","SLC","Salt Lake City, UT","1130","1123",-7.00,"1410","1350",-20.00,73.00,1.00,590.00,
2020,5,3,2020-05-03,"DL","N346NB","LAX","Los Angeles, CA","SFO","San Francisco, CA","1915","1912",-3.00,"2034","2022",-12.00,55.00,1.00,337.00,
2020,5,3,2020-05-03,"DL","N3755D","SLC","Salt Lake City, UT","LAX","Los Angeles, CA","1508","1457",-11.00,"1600","1552",-8.00,96.00,1.00,590.00,
2020,5,3,2020-05-03,"DL","N346NB","LAX","Los Angeles, CA","SFO","San Francisco, CA","0745","0734",-11.00,"0904","0848",-16.00,54.00,1.00,337.00,
2020,5,3,2020-05-03,"DL","N346NB","SFO","San Francisco, CA","LAX","Los Angeles, CA","1115","1107",-8.00,"1246","1213",-33.00,51.00,1.00,337.00,
2020,5,3,2020-05-03,"DL","N3772H","DTW","Detroit, MI","SFO","San Francisco, CA","0825","0820",-5.00,"1026","1051",25.00,312.00,1.00,2079.00,
2020,5,3,2020-05-03,"DL","N3772H","SFO","San Francisco, CA","DTW","Detroit, MI","1145","1144",-1.00,"1925","1835",-50.00,215.00,1.00,2079.00,
2020,5,3,2020-05-03,"DL","N376DA","SEA","Seattle, WA","LAX","Los Angeles, CA","1125","1120",-5.00,"1355","1346",-9.00,127.00,1.00,954.00,
2020,5,3,2020-05-03,"DL","N820DX","OGG","Kahului, HI","LAX","Los Angeles, CA","2056","2051",-5.00,"0500","0433",-27.00,267.00,1.00,2486.00,
2020,5,3,2020-05-03,"DL","N352NB","SAN","San Diego, CA","SEA","Seattle, WA","0715","0704",-11.00,"1010","0937",-33.00,136.00,1.00,1050.00,
2020,5,3,2020-05-03,"DL","N352NB","SAN","San Diego, CA","SEA","Seattle, WA","1500","1452",-8.00,"1755","1735",-20.00,146.00,1.00,1050.00,
2020,5,3,2020-05-03,"DL","N352NB","SEA","Seattle, WA","SAN","San Diego, CA","1125","1122",-3.00,"1359","1356",-3.00,133.00,1.00,1050.00,
2020,5,3,2020-05-03,"DL","N329DN","SAN","San Diego, CA","MSP","Minneapolis, MN","0630","0623",-7.00,"1201","1138",-23.00,179.00,1.00,1532.00,
2020,5,3,2020-05-03,"DL","N109DU","SEA","Seattle, WA","SFO","San Francisco, CA","0915","0911",-4.00,"1131","1116",-15.00,108.00,1.00,679.00,
2020,5,3,2020-05-03,"DL","N116DU","SFO","San Francisco, CA","SEA","Seattle, WA","0755","0750",-5.00,"1000","0946",-14.00,101.00,1.00,679.00,
2020,5,3,2020-05-03,"DL","N370NB","SAN","San Diego, CA","SLC","Salt Lake City, UT","1320","1315",-5.00,"1608","1549",-19.00,77.00,1.00,626.00,
2020,5,3,2020-05-03,"DL","N370NB","SLC","Salt Lake City, UT","SAN","San Diego, CA","1120","1116",-4.00,"1206","1212",6.00,98.00,1.00,626.00,
2020,5,3,2020-05-03,"DL","N321NB","SAN","San Diego, CA","SLC","Salt Lake City, UT","0615","0610",-5.00,"0905","0856",-9.00,82.00,1.00,626.00,
2020,5,3,2020-05-03,"DL","N108DQ","SLC","Salt Lake City, UT","SFO","San Francisco, CA","2033","2029",-4.00,"2133","2134",1.00,108.00,1.00,599.00,
2020,5,3,2020-05-03,"DL","N122DU","SJC","San Jose, CA","SLC","Salt Lake City, UT","0600","0601",1.00,"0850","0829",-21.00,73.00,1.00,584.00,
2020,5,3,2020-05-03,"DL","N3744F","SFO","San Francisco, CA","ATL","Atlanta, GA","1245","1238",-7.00,"2028","1950",-38.00,235.00,1.00,2139.00,
2020,5,3,2020-05-03,"DL","N113DQ","SFO","San Francisco, CA","SLC","Salt Lake City, UT","0600","0555",-5.00,"0846","0828",-18.00,74.00,1.00,599.00,
2020,5,3,2020-05-03,"DL","N340DN","MSP","Minneapolis, MN","SAN","San Diego, CA","1755","1750",-5.00,"1940","1945",5.00,221.00,1.00,1532.00,
2020,5,3,2020-05-03,"DL","N115DU","SLC","Salt Lake City, UT","SNA","Santa Ana, CA","1125","1117",-8.00,"1213","1209",-4.00,96.00,1.00,588.00,
2020,5,3,2020-05-03,"DL","N115DU","SNA","Santa Ana, CA","SLC","Salt Lake City, UT","1310","1303",-7.00,"1552","1534",-18.00,76.00,1.00,588.00,
2020,5,3,2020-05-03,"DL","N111NG","SLC","Salt Lake City, UT","SNA","Santa Ana, CA","2026","2026",0.00,"2111","2117",6.00,92.00,1.00,588.00,
2020,5,3,2020-05-03,"DL","N3758Y","DTW","Detroit, MI","LAX","Los Angeles, CA","0835","0831",-4.00,"1029","1028",-1.00,279.00,1.00,1979.00,
2020,5,3,2020-05-03,"DL","N3739P","DTW","Detroit, MI","LAX","Los Angeles, CA","1756","1752",-4.00,"1945","1953",8.00,281.00,1.00,1979.00,
2020,5,3,2020-05-03,"DL","N3731T","SFO","San Francisco, CA","MSP","Minneapolis, MN","1335","1327",-8.00,"1913","1838",-35.00,176.00,1.00,1589.00,
2020,5,3,2020-05-03,"DL","N352DN","LAX","Los Angeles, CA","ATL","Atlanta, GA","0645","0643",-2.00,"1356","1343",-13.00,225.00,1.00,1947.00,
2020,5,3,2020-05-03,"DL","N3757D","ATL","Atlanta, GA","SFO","San Francisco, CA","1950","1950",0.00,"2207","2204",-3.00,296.00,1.00,2139.00,
2020,5,3,2020-05-03,"DL","N349NB","LAX","Los Angeles, CA","PDX","Portland, OR","1905","1932",27.00,"2113","2148",35.00,123.00,1.00,834.00,
2020,5,3,2020-05-03,"DL","N3744F","ATL","Atlanta, GA","SFO","San Francisco, CA","0830","0826",-4.00,"1035","1040",5.00,297.00,1.00,2139.00,
2020,5,3,2020-05-03,"DL","N394DA","SEA","Seattle, WA","LAX","Los Angeles, CA","1905","1859",-6.00,"2134","2117",-17.00,123.00,1.00,954.00,
2020,5,3,2020-05-03,"DL","N102DN","LAX","Los Angeles, CA","ATL","Atlanta, GA","2340","2336",-4.00,"0650","0640",-10.00,221.00,1.00,1947.00,
2020,5,3,2020-05-03,"DL","N108DQ","SJC","San Jose, CA","SLC","Salt Lake City, UT","1125","1119",-6.00,"1413","1352",-21.00,78.00,1.00,584.00,
2020,5,3,2020-05-03,"DL","N108DQ","SLC","Salt Lake City, UT","SJC","San Jose, CA","0945","0938",-7.00,"1030","1037",7.00,103.00,1.00,584.00,
2020,5,3,2020-05-03,"DL","N3754A","OAK","Oakland, CA","SLC","Salt Lake City, UT","1315","1302",-13.00,"1554","1526",-28.00,69.00,1.00,588.00,
2020,5,3,2020-05-03,"DL","N3754A","SLC","Salt Lake City, UT","OAK","Oakland, CA","1130","1125",-5.00,"1221","1217",-4.00,97.00,1.00,588.00,
2020,5,3,2020-05-03,"DL","N3759","SFO","San Francisco, CA","ATL","Atlanta, GA","0650","0648",-2.00,"1425","1357",-28.00,235.00,1.00,2139.00,
2020,5,3,2020-05-03,"DL","N3763D","SLC","Salt Lake City, UT","LAX","Los Angeles, CA","2045","2038",-7.00,"2141","2133",-8.00,92.00,1.00,590.00,
2020,5,3,2020-05-03,"DL","N821DX","HNL","Honolulu, HI","LAX","Los Angeles, CA","2044","2044",0.00,"0500","0438",-22.00,274.00,1.00,2556.00,
2020,5,3,2020-05-03,"DL","N820DX","LAX","Los Angeles, CA","OGG","Kahului, HI","1600","1555",-5.00,"1831","1833",2.00,320.00,1.00,2486.00,
2020,5,3,2020-05-03,"DL","N3752","LAX","Los Angeles, CA","DTW","Detroit, MI","1210","1210",0.00,"1928","1909",-19.00,213.00,1.00,1979.00,
2020,5,3,2020-05-03,"DL","N379DN","ATL","Atlanta, GA","LAX","Los Angeles, CA","1100","1101",1.00,"1246","1235",-11.00,249.00,1.00,1947.00,
2020,5,3,2020-05-03,"DL","N343NB","PDX","Portland, OR","LAX","Los Angeles, CA","0700","0653",-7.00,"0908","0859",-9.00,112.00,1.00,834.00,
2020,5,3,2020-05-03,"DL","N388DA","LAX","Los Angeles, CA","SEA","Seattle, WA","0715","0705",-10.00,"0956","0931",-25.00,130.00,1.00,954.00,
2020,5,3,2020-05-03,"DL","N823DX","KOA","Kona, HI","LAX","Los Angeles, CA","2100","2050",-10.00,"0500","0433",-27.00,266.00,1.00,2504.00,
2020,5,3,2020-05-03,"DL","N822DX","LAX","Los Angeles, CA","MSP","Minneapolis, MN","0615","0627",12.00,"1143","1148",5.00,177.00,1.00,1535.00,
2020,5,3,2020-05-03,"DL","N3731T","MSP","Minneapolis, MN","SFO","San Francisco, CA","0920","0914",-6.00,"1130","1129",-1.00,241.00,1.00,1589.00,
2020,5,3,2020-05-03,"DL","N3758Y","LAX","Los Angeles, CA","MSP","Minneapolis, MN","1300","1257",-3.00,"1824","1801",-23.00,171.00,1.00,1535.00,
2020,5,3,2020-05-03,"DL","N121DU","SMF","Sacramento, CA","SLC","Salt Lake City, UT","0625","0621",-4.00,"0857","0848",-9.00,66.00,1.00,532.00,
2020,5,3,2020-05-03,"DL","N3754A","LAX","Los Angeles, CA","SLC","Salt Lake City, UT","0600","0553",-7.00,"0853","0828",-25.00,77.00,1.00,590.00,
2020,5,3,2020-05-03,"DL","N3743H","MSP","Minneapolis, MN","LAX","Los Angeles, CA","1950","1945",-5.00,"2143","2146",3.00,223.00,1.00,1535.00,
2020,5,3,2020-05-03,"DL","N710TW","LAX","Los Angeles, CA","JFK","New York, NY","0700","0937",157.00,"1519","1713",114.00,256.00,1.00,2475.00,
2020,5,3,2020-05-03,"DL","N3748Y","SLC","Salt Lake City, UT","LAX","Los Angeles, CA","0935","0929",-6.00,"1033","1017",-16.00,92.00,1.00,590.00,
2020,5,3,2020-05-03,"DL","N820DN","LAX","Los Angeles, CA","DTW","Detroit, MI","0715","0713",-2.00,"1431","1422",-9.00,217.00,1.00,1979.00,
2020,5,3,2020-05-03,"DL","N115DU","SNA","Santa Ana, CA","SLC","Salt Lake City, UT","0745","0735",-10.00,"1034","1026",-8.00,80.00,1.00,588.00,
2020,5,3,2020-05-03,"DL","N102DN","LAX","Los Angeles, CA","ATL","Atlanta, GA","0855","0847",-8.00,"1607","1546",-21.00,224.00,1.00,1947.00,
2020,5,3,2020-05-03,"DL","N819DX","MSP","Minneapolis, MN","LAX","Los Angeles, CA","1100","1057",-3.00,"1245","1254",9.00,219.00,1.00,1535.00,
2020,5,3,2020-05-03,"DL","N819DX","LAX","Los Angeles, CA","HNL","Honolulu, HI","1655","1655",0.00,"1938","1944",6.00,335.00,1.00,2556.00,
2020,5,3,2020-05-03,"DL","N349NB","DFW","Dallas/Fort Worth, TX","LAX","Los Angeles, CA","1700","1733",33.00,"1816","1845",29.00,173.00,1.00,1235.00,
2020,5,3,2020-05-03,"DL","N107DU","SLC","Salt Lake City, UT","SMF","Sacramento, CA","1125","1114",-11.00,"1200","1200",0.00,89.00,1.00,532.00,
2020,5,3,2020-05-03,"DL","N107DU","SMF","Sacramento, CA","SLC","Salt Lake City, UT","1320","1313",-7.00,"1547","1540",-7.00,67.00,1.00,532.00,
2020,5,3,2020-05-03,"DL","N3748Y","LAX","Los Angeles, CA","SEA","Seattle, WA","1130","1123",-7.00,"1414","1353",-21.00,131.00,1.00,954.00,
2020,5,3,2020-05-03,"DL","N383DZ","SAN","San Diego, CA","ATL","Atlanta, GA","0715","0715",0.00,"1418","1415",-3.00,222.00,1.00,1892.00,
2020,5,3,2020-05-03,"DL","N3755D","LAX","Los Angeles, CA","SLC","Salt Lake City, UT","1700","1705",5.00,"1940","1934",-6.00,75.00,1.00,590.00,
2020,5,3,2020-05-03,"DL","N320NB","LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX","0915","0921",6.00,"1406","1408",2.00,150.00,1.00,1235.00,
2020,5,3,2020-05-03,"DL","N128DU","SEA","Seattle, WA","SFO","San Francisco, CA","1845","1847",2.00,"2048","2043",-5.00,99.00,1.00,679.00,
2020,5,3,2020-05-03,"DL","N390DA","ATL","Atlanta, GA","SMF","Sacramento, CA","1730","1740",10.00,"1928","1946",18.00,289.00,1.00,2092.00,
2020,5,3,2020-05-03,"DL","N375DA","LAX","Los Angeles, CA","SEA","Seattle, WA","1915","1906",-9.00,"2156","2139",-17.00,135.00,1.00,954.00,
2020,5,3,2020-05-03,"DL","N320NB","SFO","San Francisco, CA","LAX","Los Angeles, CA","0705","0652",-13.00,"0825","0810",-15.00,54.00,1.00,337.00,
2020,5,3,2020-05-03,"DL","N351NB","SLC","Salt Lake City, UT","SAN","San Diego, CA","2035","2029",-6.00,"2123","2114",-9.00,91.00,1.00,626.00,
2020,5,3,2020-05-03,"DL","N383DZ","ATL","Atlanta, GA","SAN","San Diego, CA","1755","1751",-4.00,"1930","1911",-19.00,246.00,1.00,1892.00,
2020,5,3,2020-05-03,"DL","N379DN","LAX","Los Angeles, CA","ATL","Atlanta, GA","1345","1344",-1.00,"2055","2043",-12.00,227.00,1.00,1947.00,
2020,5,4,2020-05-04,"DL","N381DZ","ATL","Atlanta, GA","LAX","Los Angeles, CA","1955","1954",-1.00,"2138","2146",8.00,263.00,1.00,1947.00,
2020,5,4,2020-05-04,"DL","N355NB","LAX","Los Angeles, CA","SFO","San Francisco, CA","1345","1338",-7.00,"1505","1459",-6.00,53.00,1.00,337.00,
2020,5,4,2020-05-04,"DL","N355NB","SFO","San Francisco, CA","LAX","Los Angeles, CA","1700","1652",-8.00,"1825","1802",-23.00,51.00,1.00,337.00,
2020,5,4,2020-05-04,"DL","N3743H","LAX","Los Angeles, CA","DEN","Denver, CO","1045","1035",-10.00,"1356","1335",-21.00,104.00,1.00,862.00,
2020,5,4,2020-05-04,"DL","N121DU","SFO","San Francisco, CA","SEA","Seattle, WA","1745","1728",-17.00,"1951","1919",-32.00,94.00,1.00,679.00,
2020,5,4,2020-05-04,"DL","N390DA","SMF","Sacramento, CA","ATL","Atlanta, GA","0655","0649",-6.00,"1421","1352",-29.00,225.00,1.00,2092.00,
2020,5,4,2020-05-04,"DL","N124DU","SLC","Salt Lake City, UT","SMF","Sacramento, CA","2045","2036",-9.00,"2119","2120",1.00,84.00,1.00,532.00,
2020,5,4,2020-05-04,"DL","N128DU","SLC","Salt Lake City, UT","SJC","San Jose, CA","2034","2029",-5.00,"2118","2117",-1.00,92.00,1.00,584.00,
2020,5,4,2020-05-04,"DL","N111NG","SFO","San Francisco, CA","SLC","Salt Lake City, UT","1315","1318",3.00,"1605","1548",-17.00,73.00,1.00,599.00,
2020,5,4,2020-05-04,"DL","N111NG","SLC","Salt Lake City, UT","SFO","San Francisco, CA","1110","1104",-6.00,"1211","1211",0.00,111.00,1.00,599.00,
2020,5,4,2020-05-04,"DL","N3743H","DEN","Denver, CO","LAX","Los Angeles, CA","1520","1518",-2.00,"1640","1644",4.00,127.00,1.00,862.00,
2020,5,4,2020-05-04,"DL","N710TW","JFK","New York, NY","LAX","Los Angeles, CA","0800","0758",-2.00,"1056","1058",2.00,342.00,1.00,2475.00,
2020,5,4,2020-05-04,"DL","N126DU","SJC","San Jose, CA","SLC","Salt Lake City, UT","1645","1649",4.00,"1929","1921",-8.00,79.00,1.00,584.00,
2020,5,4,2020-05-04,"DL","N126DU","SLC","Salt Lake City, UT","SJC","San Jose, CA","1515","1511",-4.00,"1557","1618",21.00,96.00,1.00,584.00,
2020,5,4,2020-05-04,"DL","N377DE","SEA","Seattle, WA","LAX","Los Angeles, CA","0735","0733",-2.00,"1010","0959",-11.00,130.00,1.00,954.00,
2020,5,4,2020-05-04,"DL","N343NB","LAX","Los Angeles, CA","PDX","Portland, OR","0810","0802",-8.00,"1021","1041",20.00,119.00,1.00,834.00,
2020,5,4,2020-05-04,"DL","N343NB","PDX","Portland, OR","LAX","Los Angeles, CA","1700","1704",4.00,"1905","1916",11.00,115.00,1.00,834.00,
2020,5,4,2020-05-04,"DL","N320DN","ATL","Atlanta, GA","LAX","Los Angeles, CA","1540","1540",0.00,"1724","1755",31.00,263.00,1.00,1947.00,
2020,5,4,2020-05-04,"DL","N354NB","SEA","Seattle, WA","SAN","San Diego, CA","1845","1838",-7.00,"2118","2108",-10.00,136.00,1.00,1050.00,
2020,5,4,2020-05-04,"DL","N377DE","LAX","Los Angeles, CA","SLC","Salt Lake City, UT","1130","1125",-5.00,"1410","1354",-16.00,77.00,1.00,590.00,
2020,5,4,2020-05-04,"DL","N355NB","LAX","Los Angeles, CA","SFO","San Francisco, CA","1915","1908",-7.00,"2034","2021",-13.00,55.00,1.00,337.00,
2020,5,4,2020-05-04,"DL","N377DE","SLC","Salt Lake City, UT","LAX","Los Angeles, CA","1508","1505",-3.00,"1600","1557",-3.00,93.00,1.00,590.00,
2020,5,4,2020-05-04,"DL","N355NB","LAX","Los Angeles, CA","SFO","San Francisco, CA","0745","0740",-5.00,"0904","0907",3.00,54.00,1.00,337.00,
2020,5,4,2020-05-04,"DL","N355NB","SFO","San Francisco, CA","LAX","Los Angeles, CA","1115","1114",-1.00,"1246","1222",-24.00,53.00,1.00,337.00,
2020,5,4,2020-05-04,"DL","N3734B","DTW","Detroit, MI","SFO","San Francisco, CA","0825","0818",-7.00,"1026","1051",25.00,316.00,1.00,2079.00,
2020,5,4,2020-05-04,"DL","N3734B","SFO","San Francisco, CA","DTW","Detroit, MI","1145","1142",-3.00,"1925","1848",-37.00,226.00,1.00,2079.00,
2020,5,4,2020-05-04,"DL","N3756","SEA","Seattle, WA","LAX","Los Angeles, CA","1125","1126",1.00,"1355","1352",-3.00,127.00,1.00,954.00,
2020,5,4,2020-05-04,"DL","N820DX","OGG","Kahului, HI","LAX","Los Angeles, CA","2056","2057",1.00,"0500","0443",-17.00,267.00,1.00,2486.00,
2020,5,4,2020-05-04,"DL","N354NB","SAN","San Diego, CA","SEA","Seattle, WA","0715","0707",-8.00,"1010","0954",-16.00,149.00,1.00,1050.00,
2020,5,4,2020-05-04,"DL","N352NB","SAN","San Diego, CA","SEA","Seattle, WA","1500","1448",-12.00,"1755","1722",-33.00,137.00,1.00,1050.00,
2020,5,4,2020-05-04,"DL","N352NB","SEA","Seattle, WA","SAN","San Diego, CA","1125","1119",-6.00,"1359","1351",-8.00,138.00,1.00,1050.00,
2020,5,4,2020-05-04,"DL","N340DN","SAN","San Diego, CA","MSP","Minneapolis, MN","0630","0623",-7.00,"1201","1138",-23.00,178.00,1.00,1532.00,
2020,5,4,2020-05-04,"DL","N121DU","SEA","Seattle, WA","SFO","San Francisco, CA","0915","0904",-11.00,"1131","1110",-21.00,105.00,1.00,679.00,
2020,5,4,2020-05-04,"DL","N128DU","SFO","San Francisco, CA","SEA","Seattle, WA","0755","0751",-4.00,"1000","0947",-13.00,102.00,1.00,679.00,
2020,5,4,2020-05-04,"DL","N315NB","SAN","San Diego, CA","SLC","Salt Lake City, UT","1320","1310",-10.00,"1608","1552",-16.00,83.00,1.00,626.00,
2020,5,4,2020-05-04,"DL","N315NB","SLC","Salt Lake City, UT","SAN","San Diego, CA","1120","1118",-2.00,"1206","1202",-4.00,90.00,1.00,626.00,
2020,5,4,2020-05-04,"DL","N351NB","SAN","San Diego, CA","SLC","Salt Lake City, UT","0615","0611",-4.00,"0905","0900",-5.00,86.00,1.00,626.00,
2020,5,4,2020-05-04,"DL","N126DU","SLC","Salt Lake City, UT","SFO","San Francisco, CA","2033","2026",-7.00,"2133","2127",-6.00,102.00,1.00,599.00,
2020,5,4,2020-05-04,"DL","N113DQ","SJC","San Jose, CA","SLC","Salt Lake City, UT","0600","0603",3.00,"0850","0842",-8.00,84.00,1.00,584.00,
2020,5,4,2020-05-04,"DL","N3759","SFO","San Francisco, CA","ATL","Atlanta, GA","1245","1244",-1.00,"2028","1945",-43.00,226.00,1.00,2139.00,
2020,5,4,2020-05-04,"DL","N108DQ","SFO","San Francisco, CA","SLC","Salt Lake City, UT","0600","0553",-7.00,"0846","0826",-20.00,77.00,1.00,599.00,
2020,5,4,2020-05-04,"DL","N102DN","ATL","Atlanta, GA","LAX","Los Angeles, CA","0825","0821",-4.00,"1009","1005",-4.00,262.00,1.00,1947.00,
2020,5,4,2020-05-04,"DL","N343DN","MSP","Minneapolis, MN","SAN","San Diego, CA","1755","1751",-4.00,"1940","1939",-1.00,217.00,1.00,1532.00,
2020,5,4,2020-05-04,"DL","N115DU","SLC","Salt Lake City, UT","SNA","Santa Ana, CA","1125","1120",-5.00,"1213","1210",-3.00,89.00,1.00,588.00,
2020,5,4,2020-05-04,"DL","N115DU","SNA","Santa Ana, CA","SLC","Salt Lake City, UT","1310","1257",-13.00,"1552","1538",-14.00,81.00,1.00,588.00,
2020,5,4,2020-05-04,"DL","N107DU","SLC","Salt Lake City, UT","SNA","Santa Ana, CA","2026","2020",-6.00,"2111","2114",3.00,93.00,1.00,588.00,
2020,5,4,2020-05-04,"DL","N3752","DTW","Detroit, MI","LAX","Los Angeles, CA","0835","0828",-7.00,"1029","1038",9.00,291.00,1.00,1979.00,
2020,5,4,2020-05-04,"DL","N394DA","DTW","Detroit, MI","LAX","Los Angeles, CA","1756","1755",-1.00,"1945","1954",9.00,281.00,1.00,1979.00,
2020,5,4,2020-05-04,"DL","N3731T","SFO","San Francisco, CA","MSP","Minneapolis, MN","1335","1319",-16.00,"1913","1835",-38.00,173.00,1.00,1589.00,
2020,5,4,2020-05-04,"DL","N376DN","LAX","Los Angeles, CA","ATL","Atlanta, GA","0645","0639",-6.00,"1356","1333",-23.00,221.00,1.00,1947.00,
2020,5,4,2020-05-04,"DL","N3749D","ATL","Atlanta, GA","SFO","San Francisco, CA","1950","1946",-4.00,"2207","2214",7.00,302.00,1.00,2139.00,
2020,5,4,2020-05-04,"DL","N342NB","LAX","Los Angeles, CA","PDX","Portland, OR","1905","1907",2.00,"2113","2117",4.00,115.00,1.00,834.00,
2020,5,4,2020-05-04,"DL","N3759","ATL","Atlanta, GA","SFO","San Francisco, CA","0830","0830",0.00,"1035","1048",13.00,298.00,1.00,2139.00,
2020,5,4,2020-05-04,"DL","N3730B","SEA","Seattle, WA","LAX","Los Angeles, CA","1905","1852",-13.00,"2134","2117",-17.00,125.00,1.00,954.00,
2020,5,4,2020-05-04,"DL","N381DZ","LAX","Los Angeles, CA","ATL","Atlanta, GA","2340","2347",7.00,"0650","0637",-13.00,214.00,1.00,1947.00,
2020,5,4,2020-05-04,"DL","N126DU","SJC","San Jose, CA","SLC","Salt Lake City, UT","1125","1122",-3.00,"1413","1354",-19.00,75.00,1.00,584.00,
2020,5,4,2020-05-04,"DL","N126DU","SLC","Salt Lake City, UT","SJC","San Jose, CA","0945","0933",-12.00,"1030","1028",-2.00,93.00,1.00,584.00,
2020,5,4,2020-05-04,"DL","N37700","OAK","Oakland, CA","SLC","Salt Lake City, UT","1315","1310",-5.00,"1554","1537",-17.00,73.00,1.00,588.00,
2020,5,4,2020-05-04,"DL","N37700","SLC","Salt Lake City, UT","OAK","Oakland, CA","1130","1126",-4.00,"1221","1218",-3.00,95.00,1.00,588.00,
2020,5,4,2020-05-04,"DL","N3757D","SFO","San Francisco, CA","ATL","Atlanta, GA","0650","0645",-5.00,"1425","1354",-31.00,230.00,1.00,2139.00,
2020,5,4,2020-05-04,"DL","N3748Y","SLC","Salt Lake City, UT","LAX","Los Angeles, CA","2045","2042",-3.00,"2141","2129",-12.00,90.00,1.00,590.00,
2020,5,4,2020-05-04,"DL","N819DX","HNL","Honolulu, HI","LAX","Los Angeles, CA","2044","2044",0.00,"0500","0445",-15.00,283.00,1.00,2556.00,
2020,5,4,2020-05-04,"DL","N820DX","LAX","Los Angeles, CA","OGG","Kahului, HI","1600","1606",6.00,"1831","1848",17.00,325.00,1.00,2486.00,
2020,5,4,2020-05-04,"DL","N3739P","LAX","Los Angeles, CA","DTW","Detroit, MI","1210","1206",-4.00,"1928","1901",-27.00,217.00,1.00,1979.00,
2020,5,4,2020-05-04,"DL","N377DN","ATL","Atlanta, GA","LAX","Los Angeles, CA","1100","1109",9.00,"1246","1250",4.00,262.00,1.00,1947.00,
2020,5,4,2020-05-04,"DL","N349NB","PDX","Portland, OR","LAX","Los Angeles, CA","0700","0651",-9.00,"0908","0903",-5.00,115.00,1.00,834.00,
2020,5,4,2020-05-04,"DL","N376DA","LAX","Los Angeles, CA","SEA","Seattle, WA","0715","0711",-4.00,"0956","0943",-13.00,133.00,1.00,954.00,
2020,5,4,2020-05-04,"DL","N823DX","LAX","Los Angeles, CA","MSP","Minneapolis, MN","0615","0611",-4.00,"1143","1123",-20.00,177.00,1.00,1535.00,
